event_id,prog_id,event_class,event_title,event_venue,event_country,event_date,race_year,starters_count,finishers_count,finish_rate_pct,dnf_count,scorers_count,scoring_success_rate_pct,last_scoring_pos,zero_point_finishers,gap_1st_3rd_sec,gap_1st_10th_sec,gap_1st_30th_sec,gap_10th_30th_sec,gap_1st_last_scorer_sec,bike_pack1_size,winner_from_pack1_flag,top10_pack1_ratio_pct,scorers_pack1_ratio_pct,bike_expansion_ratio,bike_front_pack_retention,bike_solo_breakaway,swim_winner_deficit,swim_avg_pos_top10,swim_avg_pos_top30,swim_avg_pos_scorers,swim_weak_survivors_top30,swim_weak_scorers_count,swim_leader_survival_rate,swim_front_survivors,swim_dispersion_top30,bike_off_dispersion_top30,bike_off_dispersion_scorers,bike_gap_1st_10th,bike_gap_1st_30th,bike_move_up_count_top30,bike_move_up_count_scorers,run_dominance_top10,run_positions_gained_top10,run_positions_gained_top30,run_positions_gained_scorers,run_slowest_rank_top30,run_slowest_rank_scorers,run_gap_1st_10th,run_dominance_sec,run_winner_rank,run_fastest_deficit,rank_winner,rank_avg_top3,rank_avg_top10,rank_avg_top30,rank_avg_scorers,rank_upset_count_top30,rank_upset_count_scorers,rank_correlation,rank_volatility_top10,rank_volatility_scorers,rank_overperformers_top20,rank_winner_is_top_ranked,rank_podium_is_top_ranked
184424,634125,continental_cup,2024 Europe Triathlon Cup Wels,Wels,Austria,2024-06-22,2024,70,58,82.9,12,51,87.9,51,7,9,38,97,59,263,37,1,100.0,72.5,0.32,6,0,39.0,21.7,21.3,27.9,11,23,90.0,8,13.58,4.33,43.58,14.0,,10,14,10,5.0,0.4,-0.9,34,52,33.0,3.0,1,0.0,,,,,,0,0,,,,0,0,0
184422,634022,continental_cup,2024 Europe Triathlon Cup Kitzbuhel,Kitzbühel,Austria,2024-06-14,2024,71,67,94.4,4,43,64.2,43,24,20,35,,,151,39,1,100.0,83.7,0.66,8,0,15.0,8.5,23.5,25.6,11,16,100.0,11,11.53,7.55,23.02,,,10,10,7,1.2,-1.4,-0.8,37,50,35.0,11.0,1,0.0,,,,,,0,0,,,,0,0,0
184806,633610,continental_cup,2024 Americas Triathlon Cup Ixtapa,Ixtapa,Mexico,2024-06-08,2024,70,63,90.0,7,38,60.3,38,25,18,81,158,77,249,27,1,100.0,68.4,1.72,3,0,16.0,17.8,21.5,24.0,9,14,80.0,14,13.27,22.76,33.44,19.0,69.0,10,12,9,8.4,2.0,0.0,37,48,85.0,19.0,1,0.0,,,,,,0,0,,,,0,0,0
184420,633644,continental_cup,2024 Europe Triathlon Cup Rzeszów,Rzeszów,Poland,2024-06-07,2024,59,54,91.5,5,38,70.4,38,16,38,84,207,123,255,2,1,20.0,5.3,2.14,7,0,2.0,19.6,22.4,24.2,10,15,70.0,9,16.57,35.49,35.5,59.0,,9,12,9,2.1,1.5,0.2,45,48,32.0,2.0,5,94.0,,,,,,0,0,,,,0,0,0
184419,633615,continental_cup,2024 Europe Triathlon Cup Kielce,Kielce,Poland,2024-06-02,2024,104,101,97.1,3,47,46.5,48,54,3,21,120,99,106,11,1,100.0,23.4,3.58,9,1,6.0,11.6,28.1,29.0,13,21,66.7,14,6.96,24.91,25.46,,,12,13,6,-0.5,2.4,0.1,61,73,18.0,,4,37.0,,,,,,0,0,,,,0,0,0
186520,641046,continental_cup,2024 Europe Triathlon Cup Vigo,Vigo,Spain,2024-06-01,2024,64,58,90.6,6,41,70.7,41,17,18,67,181,114,259,12,1,80.0,26.8,2.47,8,0,1.0,9.2,23.8,27.8,9,17,90.0,9,17.15,42.43,44.09,,,9,13,6,1.0,1.6,-0.3,38,48,66.0,9.0,1,0.0,,,,,,0,0,,,,0,0,0
186126,636185,continental_cup,2024 Asia Triathlon Cup Osaka,Osaka City,Japan,2024-05-26,2024,70,68,97.1,2,36,52.9,36,32,22,55,184,129,247,32,1,100.0,88.9,0.28,7,0,26.0,20.8,20.2,23.6,8,12,81.8,7,16.65,4.69,47.51,7.0,15.0,9,13,9,3.8,-0.6,-0.4,51,59,59.0,13.0,1,0.0,,,,,,0,0,,,,0,0,0
184415,631883,continental_cup,2024 Europe Triathlon Cup Olsztyn,Olsztyn,Poland,2024-05-25,2024,70,61,87.1,9,53,86.9,53,8,7,40,121,81,244,12,1,90.0,22.6,2.56,9,0,7.0,9.7,20.1,26.1,6,19,70.0,8,11.32,29.03,43.79,9.0,67.0,6,11,4,0.6,-0.3,-3.9,27,50,32.0,13.0,3,60.0,,,,,,0,0,,,,0,0,0
183764,627959,wtcs,2024 World Triathlon Championship Series Cagliari,Cagliari,Italy,2024-05-25,2024,61,49,80.3,12,46,93.9,46,3,43,83,277,194,476,18,1,100.0,37.0,5.05,6,0,13.0,14.9,23.0,27.3,10,19,60.0,15,11.95,60.34,87.67,0.0,,11,16,7,2.3,0.8,-0.6,40,48,77.0,1.0,1,0.0,,,,,,0,0,,,,0,0,0
187319,644264,continental_cup,2024 Asia Triathlon Cup Burabay,Burabay,Kazakhstan,2024-05-25,2024,27,21,77.8,6,16,76.2,16,5,108,277,,,378,3,1,20.0,18.8,6.87,6,0,25.0,10.1,13.8,10.7,0,0,70.0,4,28.7,197.04,88.89,202.0,,0,0,6,2.4,0.7,0.4,23,23,692.0,124.0,4,204.0,,,,,,0,0,,,,0,0,0
186201,636395,continental_cup,2024 Asia Triathlon Cup Lianyungang,Lianyungang,China,2024-05-18,2024,45,31,68.9,14,24,77.4,24,7,107,187,1563,1376,544,1,1,10.0,4.2,8.64,7,0,31.0,15.0,22.9,19.4,10,5,60.0,1,31.59,272.8,57.18,84.0,,12,8,9,2.8,-0.5,-0.1,30,26,115.0,2.0,1,0.0,,,,,,0,0,,,,0,0,0
183770,630336,world_cup,2024 World Triathlon Cup Huatulco,Huatulco,Mexico,2024-05-18,2024,52,45,86.5,7,36,80.0,36,9,14,40,126,86,184,38,1,100.0,100.0,0.73,4,0,17.0,19.2,19.5,20.4,5,7,81.8,19,7.45,5.45,5.58,,,6,7,9,11.1,1.3,-0.6,31,40,31.0,5.0,3,20.0,,,,,,0,0,,,,0,0,0
183769,630342,world_cup,2024 World Triathlon Cup Samarkand,Samarkand,Uzbekistan,2024-05-18,2024,52,40,76.9,12,35,87.5,35,5,12,88,274,186,411,8,1,60.0,22.9,2.63,6,0,25.0,13.1,22.8,22.5,11,12,90.0,2,23.72,62.34,58.98,319.0,,10,11,4,4.8,1.3,-0.7,33,38,56.0,47.0,12,135.0,,,,,,0,0,,,,0,0,0
184658,630261,continental_cup,2024 Asia Triathlon Cup Taizhou,"Taizhou, Jiangsu Province",China,2024-05-11,2024,58,49,84.5,9,36,73.5,36,13,63,154,395,241,491,10,1,80.0,27.8,3.07,8,0,33.0,12.4,19.8,21.0,7,8,90.0,2,28.78,88.45,94.05,,248.0,7,8,5,2.5,0.4,0.3,46,46,30.0,39.0,2,136.0,,,,,,0,0,,,,0,0,0
183763,627954,wtcs,2024 World Triathlon Championship Series Yokohama,Yokohama,Japan,2024-05-11,2024,60,47,78.3,13,47,100.0,47,0,15,41,135,94,374,42,1,100.0,87.2,1.3,5,0,13.0,15.7,22.2,28.0,8,21,75.0,19,13.36,17.39,58.33,156.0,8.0,7,16,8,11.4,5.1,-1.2,34,47,51.0,17.0,1,0.0,,,,,,0,0,,,,0,0,0
184413,630280,continental_cup,2024 Europe Triathlon Cup Caorle,Caorle,Italy,2024-05-11,2024,71,68,95.8,3,57,83.8,57,11,7,30,85,55,243,43,1,100.0,70.2,0.57,6,0,2.0,21.6,23.0,33.4,9,31,72.7,5,10.29,5.88,36.77,,,10,19,10,4.2,1.4,-0.2,39,61,16.0,1.0,4,12.0,,,,,,0,0,,,,0,0,0
184804,630313,continental_cup,2024 Americas Triathlon Cup Iquique,Iquique,Chile,2024-05-11,2024,27,22,81.5,5,22,100.0,22,0,48,213,,,501,6,1,50.0,27.3,4.88,9,0,0.0,9.0,12.0,12.0,0,0,100.0,6,16.36,79.78,79.78,,,1,1,10,1.3,-0.3,-0.3,22,22,5.0,5.0,1,0.0,,,,,,0,0,,,,0,0,0
184657,630224,continental_cup,2024 Asia Triathlon Cup Subic Bay,Subic Bay,Philippines,2024-05-04,2024,54,51,94.4,3,27,52.9,27,24,13,82,289,207,260,22,1,100.0,81.5,2.03,8,0,11.0,6.6,17.7,16.1,4,2,100.0,6,26.88,54.54,47.89,12.0,141.0,2,2,9,2.5,-0.0,-0.0,36,36,49.0,4.0,1,0.0,,,,,,0,0,,,,0,0,0
184803,630219,continental_cup,2024 Americas Triathlon Cup Calima,Calima,Colombia,2024-05-04,2024,33,33,100.0,0,18,54.5,18,15,87,132,614,482,215,1,1,10.0,5.6,4.96,5,1,52.0,10.1,15.6,11.1,1,0,100.0,8,22.88,113.51,31.24,110.0,465.0,2,2,10,3.9,-0.4,-0.5,33,21,20.0,14.0,6,108.0,,,,,,0,0,,,,0,0,0
184701,630191,continental_cup,2024 Africa Triathlon Cup Yasmine Hammamet,Yasmine Hammamet,Tunisia,2024-05-04,2024,49,45,91.8,4,37,82.2,37,8,40,72,165,93,252,1,1,10.0,2.7,2.51,7,1,0.0,12.5,16.8,20.0,2,8,90.9,1,7.77,19.47,30.26,73.0,82.0,5,5,10,4.9,-0.4,-0.6,37,45,3.0,4.0,10,73.0,,,,,,0,0,,,,0,0,0
184830,630186,world_cup,2024 World Triathlon Cup Chengdu,Chengdu,China,2024-04-29,2024,53,47,88.7,6,42,89.4,42,5,14,51,188,137,429,6,1,50.0,14.3,2.26,5,0,6.0,10.6,17.1,21.7,3,12,100.0,8,20.08,45.46,75.48,100.0,107.0,7,9,5,5.0,0.3,-0.6,40,44,49.0,3.0,13,106.0,,,,,,0,0,,,,0,0,0
184698,630044,continental_cup,2024 Africa Triathlon Cup Blue Bay,Blue Bay,Mauritius,2024-04-27,2024,0,0,,0,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,0,0,,,,0,0,0
184656,630035,continental_cup,2024 Asia Triathlon Cup & South Asian Triathlon Championships Pokhara,Pokhara,Nepal,2024-04-27,2024,35,34,97.1,1,9,26.5,9,25,35,318,1004,686,263,1,0,10.0,11.1,2.18,9,1,43.0,6.5,16.6,5.7,2,0,90.0,3,95.82,209.22,84.39,244.0,686.0,0,0,9,0.4,0.0,0.0,31,8,93.0,4.0,1,0.0,,,,,,0,0,,,,0,0,0
184802,630145,continental_cup,2024 Americas Triathlon Cup and South Americas Triathlon Championships La Guaira,La Guaira,Venezuela,2024-04-25,2024,18,15,83.3,3,14,93.3,14,1,24,173,,,496,15,1,100.0,100.0,3.69,7,0,17.0,7.1,8.1,7.5,0,0,91.7,11,20.59,76.01,3.56,,,1,1,10,1.2,-0.5,-0.5,15,15,163.0,2.0,2,5.0,,,,,,0,0,,,,0,0,0
184829,629209,world_cup,2024 World Triathlon Cup Wollongong,Wollongong,Australia,2024-04-20,2024,33,28,84.8,5,27,96.4,27,1,23,49,,,227,10,1,40.0,37.0,6.98,4,0,10.0,14.3,15.0,14.6,1,1,100.0,16,6.63,46.3,39.9,9.0,,1,1,10,4.4,-0.2,-0.2,29,29,17.0,1.0,3,39.0,,,,,,0,0,,,,0,0,0
184801,630030,continental_cup,2024 Americas Triathlon Cup Salinas,Salinas,Ecuador,2024-04-14,2024,23,22,95.7,1,18,81.8,18,4,27,87,,,201,15,1,100.0,83.3,4.89,7,0,8.0,6.9,11.3,9.4,0,0,100.0,15,29.33,143.37,29.62,,,2,2,8,0.9,-0.3,-0.3,22,19,76.0,18.0,1,0.0,,,,,,0,0,,,,0,0,0
184409,629378,continental_cup,2024 Europe Triathlon Cup Melilla,Melilla,Spain,2024-04-14,2024,64,56,87.5,8,46,82.1,46,10,9,37,139,102,243,14,1,90.0,30.4,2.27,5,0,4.0,12.1,21.1,27.3,8,20,72.7,15,10.83,24.58,42.3,128.0,84.0,9,13,7,1.8,-1.1,-2.0,36,48,33.0,2.0,1,0.0,,,,,,0,0,,,,0,0,0
184695,629370,continental_cup,2024 Africa Triathlon Premium Cup Nelson Mandela Bay,Nelson Mandela Bay,South Africa,2024-04-06,2024,10,10,100.0,0,8,80.0,8,2,83,788,,,401,2,1,20.0,25.0,3.13,10,0,5.0,5.4,5.4,4.4,0,0,100.0,3,76.62,239.51,81.57,684.0,,0,0,10,0.0,0.0,0.0,10,10,107.0,27.0,2,81.0,,,,,,0,0,,,,0,0,0
184794,628454,continental_cup,2024 Americas Triathlon Cup Viña del Mar,Viña del Mar,Chile,2024-03-31,2024,37,34,91.9,3,21,61.8,21,13,50,124,649,525,267,17,1,100.0,81.0,4.9,9,0,3.0,8.2,16.7,12.6,2,0,90.0,17,26.34,129.12,51.04,8.0,,1,1,8,0.1,-0.2,-0.2,34,25,116.0,4.0,1,0.0,,,,,,0,0,,,,0,0,0
184828,628547,world_cup,2024 World Triathlon Cup Hong Kong,Hong Kong,Hong Kong China,2024-03-24,2024,62,58,93.5,4,43,74.1,43,15,7,67,136,69,243,14,1,70.0,30.2,1.67,6,0,10.0,19.1,25.6,28.8,11,20,81.8,11,15.44,25.82,24.94,8.0,,10,13,6,5.1,3.8,0.2,37,58,61.0,15.0,3,56.0,,,,,,0,0,,,,0,0,0
186125,636181,continental_cup,2024 Asia Triathlon Cup Hong Kong,Hong Kong,Hong Kong China,2024-03-24,2024,0,0,,0,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,0,0,,,,0,0,0
184407,628096,continental_cup,2024 Europe Triathlon Cup Quarteira,Quarteira,Portugal,2024-03-23,2024,70,55,78.6,15,43,78.2,43,12,26,74,211,137,455,15,0,60.0,32.6,0.7,6,0,55.0,17.3,22.9,27.9,10,19,60.0,7,21.53,15.01,75.94,5.0,,7,12,9,6.5,0.8,-0.0,37,50,72.0,32.0,1,0.0,,,,,,0,0,,,,0,0,0
184693,628668,continental_cup,2024 Africa Triathlon Cup Swakopmund,Swakopmund,Namibia,2024-03-23,2024,12,12,100.0,0,10,83.3,10,2,24,261,,,261,1,1,10.0,10.0,2.34,9,1,1.0,6.3,6.5,6.3,0,0,100.0,2,35.87,83.76,78.69,207.0,,0,0,10,0.2,0.0,0.2,12,10,51.0,15.0,3,25.0,,,,,,0,0,,,,0,0,0
186132,636389,continental_cup,2024 Americas Triathlon Cup Barbados,Bridgetown,Barbados,2024-03-17,2024,23,22,95.7,1,15,68.2,15,7,47,146,,,264,11,1,60.0,73.3,4.12,6,0,17.0,9.9,11.1,8.2,0,0,100.0,6,25.89,106.68,24.04,,,1,1,9,0.5,-2.5,-3.7,22,21,94.0,4.0,2,51.0,,,,,,0,0,,,,0,0,0
184793,628441,continental_cup,2024 Americas Triathlon Cup La Paz,La Paz,Mexico,2024-03-16,2024,42,36,85.7,6,21,58.3,21,15,33,128,1090,962,459,12,1,90.0,57.1,5.27,8,0,21.0,10.9,18.9,15.1,5,1,70.0,4,30.88,162.74,92.55,9.0,,6,5,9,0.5,-0.0,0.3,33,21,128.0,12.0,1,0.0,,,,,,0,0,,,,0,0,0
183762,627943,wtcs,2024 World Triathlon Championship Series Abu Dhabi,Abu Dhabi,United Arab Emirates,2024-03-08,2024,0,0,,0,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,0,0,,,,0,0,0
184690,628446,continental_cup,2024 Africa Triathlon Cup Maselspoort,Maselspoort,South Africa,2024-03-03,2024,11,10,90.9,1,7,70.0,7,3,72,600,,,207,3,1,30.0,42.9,6.26,10,0,14.0,5.5,5.5,4.0,0,0,100.0,3,21.96,137.36,28.21,412.0,,0,0,10,0.0,0.0,0.0,10,9,196.0,44.0,1,0.0,,,,,,0,0,,,,0,0,0
186124,636014,continental_cup,2024 Asia Triathlon Cup Putrajaya,Putrajaya,Malaysia,2024-02-25,2024,65,62,95.4,3,24,38.7,24,38,53,140,301,161,255,11,1,70.0,37.5,2.44,7,0,0.0,8.1,19.5,16.4,7,4,80.0,5,22.64,55.19,51.91,93.0,106.0,6,3,8,4.6,0.9,2.4,37,29,42.0,7.0,1,0.0,,,,,,0,0,,,,0,0,0
184792,628436,continental_cup,2024 Americas Triathlon Cup La Habana,La Habana,Cuba,2024-02-25,2024,33,23,69.7,10,20,87.0,20,3,13,169,,,471,8,1,60.0,40.0,4.08,7,0,8.0,11.1,17.0,15.9,2,1,70.0,8,30.72,125.3,74.12,151.0,,5,4,8,2.6,-0.1,-0.2,23,20,29.0,4.0,1,0.0,,,,,,0,0,,,,0,0,0
183768,628072,world_cup,2024 World Triathlon Cup Napier,Napier,New Zealand,2024-02-24,2024,42,39,92.9,3,37,94.9,37,2,8,27,110,83,235,21,1,90.0,56.8,1.11,8,0,23.0,12.8,16.1,19.0,3,8,100.0,13,11.36,12.67,29.58,,33.0,4,4,9,3.9,-0.7,-0.8,32,40,26.0,19.0,2,28.0,,,,,,0,0,,,,0,0,0
184685,628397,continental_cup,2024 Africa Triathlon Cup Sharm El Sheikh,Sharm El Sheikh,Egypt,2024-02-23,2024,46,46,100.0,0,23,50.0,23,23,14,86,452,366,255,0,0,0.0,0.0,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,0,0,,,,0,0,0
184683,628381,continental_cup,2024 Africa Triathlon Cup Troutbeck,Troutbeck,Zimbabwe,2024-02-17,2024,7,7,100.0,0,7,100.0,7,0,124,,,,194,1,1,14.3,14.3,8.28,7,1,0.0,3.7,3.7,3.7,0,0,100.0,3,8.85,73.25,73.25,,,0,0,7,-0.4,-0.4,-0.4,7,7,,14.0,4,158.0,,,,,,0,0,,,,0,0,0
184735,628431,continental_cup,2024 Asia Triathlon Cup Port Blair,Port Blair,India,2024-02-17,2024,0,0,,0,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,0,0,,,,0,0,0
185035,629346,continental_cup,2024 Oceania Triathlon Cup Wanaka,Wanaka,New Zealand,2024-02-16,2024,46,36,78.3,10,27,75.0,27,9,58,86,249,163,228,2,1,20.0,7.4,2.44,8,0,0.0,10.7,16.2,15.9,2,2,100.0,7,14.37,35.1,33.68,127.0,,4,4,8,1.8,-0.4,-0.1,34,32,23.0,2.0,1,0.0,,,,,,0,0,,,,0,0,0
184790,628673,continental_cup,2024  Americas Triathlon  Cup La Guaira,La Guaira,Venezuela,2024-02-16,2024,19,18,94.7,1,15,83.3,15,3,22,170,,,381,3,0,20.0,20.0,2.69,6,0,18.0,8.9,9.5,8.5,0,0,100.0,10,44.21,118.89,26.98,,,0,0,9,2.6,-0.3,0.3,18,15,163.0,10.0,1,0.0,,,,,,0,0,,,,0,0,0
173329,582954,continental_cup,2023 Africa Triathlon Cup Kilifi,Kilifi,Kenya,2023-11-26,2023,17,16,94.1,1,10,62.5,10,6,25,154,,,154,1,0,10.0,10.0,1.97,10,1,116.0,5.3,8.5,5.3,0,0,100.0,3,261.88,516.68,57.62,208.0,,0,0,8,0.0,0.0,0.0,16,13,364.0,57.0,1,0.0,,,,,,0,0,,,,0,0,0
175443,588010,continental_cup,2023 Asia Triathlon Cup Xiamen,Xiamen,China,2023-11-25,2023,54,43,79.6,11,28,65.1,28,15,211,249,593,344,502,5,1,40.0,17.9,3.69,6,0,18.0,12.6,18.6,16.8,4,2,90.0,1,24.44,90.11,79.03,199.0,,7,5,7,3.4,0.6,0.4,34,31,44.0,31.0,1,0.0,,,,,,0,0,,,,0,0,0
173167,582964,continental_cup,2023 Africa Triathlon Cup Dakhla,Dakhla,Morocco,2023-11-25,2023,0,0,,0,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,0,0,,,,0,0,0
173699,582894,continental_cup,2023 Asia Triathlon Cup Hong Kong,Hong Kong,Hong Kong China,2023-11-19,2023,52,43,82.7,9,31,72.1,31,12,24,72,190,118,234,10,1,70.0,32.3,1.48,7,0,7.0,9.1,16.9,17.5,4,5,100.0,11,19.3,28.57,28.48,,,3,4,7,1.0,0.0,-0.3,33,37,34.0,5.0,2,50.0,,,,,,0,0,,,,0,0,0
175441,588005,continental_cup,2023 Asia Triathlon Cup Seoul,Seoul,"Korea, South",2023-11-19,2023,0,0,,0,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,0,0,,,,0,0,0
173158,582701,continental_cup,2023 Africa Triathlon Cup Agadir,Agadir,Morocco,2023-11-19,2023,23,18,78.3,5,17,94.4,17,1,51,188,,,503,14,1,100.0,82.4,2.89,9,0,36.0,5.6,10.1,9.5,0,0,90.0,5,31.02,89.6,62.33,,,0,0,9,0.2,-0.3,-0.4,18,18,177.0,39.0,1,0.0,,,,,,0,0,,,,0,0,0
173703,582945,continental_cup,2023 Asia Triathlon Cup Ipoh,Ipoh,Malaysia,2023-11-18,2023,0,0,,0,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,0,0,,,,0,0,0
173591,584284,continental_cup,2023 Americas Triathlon Cup Montevideo,Montevideo,Uruguay,2023-11-18,2023,0,0,,0,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,0,0,,,,0,0,0
173646,582936,world_cup,2023 World Triathlon Cup Montevideo,Montevideo,Uruguay,2023-11-18,2023,0,0,,0,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,0,0,,,,0,0,0
173590,584278,continental_cup,2023 Americas Triathlon Cup Viña del Mar,Viña del Mar,Chile,2023-11-12,2023,61,54,88.5,7,31,57.4,31,23,26,92,239,147,251,3,1,30.0,9.7,2.73,6,0,9.0,9.1,16.3,17.1,3,4,100.0,8,16.25,44.35,45.45,44.0,144.0,5,6,8,1.3,-1.7,-1.9,42,42,51.0,13.0,2,41.0,,,,,,0,0,,,,0,0,0
173645,582921,world_cup,2023 World Triathlon Cup Vina del Mar,Vina del Mar,Chile,2023-11-11,2023,54,52,96.3,2,45,86.5,45,7,11,31,165,134,235,25,1,100.0,55.6,1.67,5,0,42.0,13.5,17.8,24.1,3,14,100.0,6,13.96,23.29,60.73,,70.0,6,8,10,5.5,-0.7,-0.6,51,51,33.0,10.0,1,0.0,,,,,,0,0,,,,0,0,0
183629,624193,continental_cup,2023 Asia Triathlon Cup Kota Kinabalu,Kota Kinabalu,Malaysia,2023-11-11,2023,40,39,97.5,1,17,43.6,17,22,7,92,511,419,246,11,1,100.0,64.7,3.85,10,0,31.0,6.3,16.4,10.2,3,0,90.9,3,28.01,107.97,63.6,,336.0,0,0,8,-0.5,-0.2,0.5,37,20,88.0,1.0,2,9.0,,,,,,0,0,,,,0,0,0
173662,582913,continental_cup,2023 Africa Triathlon Cup Les Berges du Lac - Tunis,Lac Tunis,Tunisia,2023-11-05,2023,32,26,81.3,6,17,65.4,17,9,27,144,,,266,5,1,50.0,29.4,4.95,7,0,15.0,10.1,16.0,12.5,1,0,80.0,1,28.23,139.61,66.63,126.0,,2,2,9,1.3,-0.3,0.0,26,18,14.0,4.0,3,127.0,,,,,,0,0,,,,0,0,0
171980,582899,world_cup,2023 World Triathlon Cup Miyazaki,Miyazaki,Japan,2023-10-28,2023,67,54,80.6,13,48,88.9,48,6,13,45,146,101,491,16,0,70.0,33.3,1.29,7,0,42.0,19.7,26.9,30.5,12,23,70.0,11,22.79,29.41,75.91,,,14,18,7,7.3,2.1,-0.7,32,52,112.0,10.0,1,0.0,,,,,,0,0,,,,0,0,0
172682,578898,continental_cup,2023 Europe Triathlon Cup Yenisehir,"Yenişehir, Mersin",Turkey,2023-10-22,2023,63,52,82.5,11,48,92.3,48,4,6,25,115,90,230,4,0,30.0,8.3,2.25,6,0,17.0,19.3,24.0,27.0,12,21,70.0,8,11.57,25.99,35.99,264.0,55.0,10,14,7,7.2,1.7,-1.0,34,50,16.0,1.0,2,58.0,,,,,,0,0,,,,0,0,0
172821,582889,world_cup,2023 World Triathlon Cup Tongyeong,Tongyeong,"Korea, South",2023-10-21,2023,65,61,93.8,4,50,82.0,50,11,8,31,66,35,208,9,1,60.0,18.0,1.81,8,0,9.0,16.1,24.3,26.7,10,19,72.7,9,10.14,18.37,16.43,39.0,,7,10,4,1.4,3.4,-1.5,36,56,6.0,7.0,12,281.0,,,,,,0,0,,,,0,0,0
175736,589215,world_cup,2023 World Triathlon Cup Brasilia,Brasilia,Brazil,2023-10-15,2023,47,38,80.9,9,28,73.7,28,10,35,112,559,447,514,9,1,60.0,32.1,10.65,7,0,1.0,14.9,20.5,19.2,7,5,76.9,18,9.34,99.52,81.73,48.0,257.0,8,7,9,2.3,-0.2,-0.2,36,36,58.0,7.0,1,0.0,,,,,,0,0,,,,0,0,0
172702,578939,continental_cup,2023 Europe Triathlon Cup Alanya,Alanya,Turkey,2023-10-15,2023,69,65,94.2,4,54,83.1,54,11,3,20,58,38,170,55,1,100.0,100.0,0.4,5,0,38.0,34.1,29.3,28.9,14,25,63.6,10,12.2,4.85,4.65,6.0,,13,18,9,15.4,5.9,-1.3,32,59,17.0,4.0,2,18.0,,,,,,0,0,,,,0,0,0
173644,582879,world_cup,2023 World Triathlon Cup Chengdu,Chengdu,China,2023-10-14,2023,55,49,89.1,6,45,91.8,45,4,6,31,197,166,462,40,1,100.0,86.7,0.83,5,0,18.0,15.5,17.8,24.8,5,17,90.9,2,18.77,15.6,29.44,,6.0,9,14,9,5.6,-0.8,-2.0,33,47,34.0,5.0,1,0.0,,,,,,0,0,,,,0,0,0
172701,578934,continental_cup,2023 Europe Triathlon Cup and Mediterranean Championships Ceuta,Ceuta,Spain,2023-10-08,2023,68,67,98.5,1,60,89.6,60,7,8,34,106,72,250,18,1,60.0,30.0,1.55,4,0,15.0,17.8,19.5,30.9,7,29,90.0,11,11.91,18.45,100.99,5.0,38.0,8,16,8,9.3,0.5,-2.9,40,62,5.0,23.0,4,70.0,,,,,,0,0,,,,0,0,0
173643,582745,world_cup,2023 World Triathlon Cup Rome,Rome,Italy,2023-10-07,2023,59,55,93.2,4,50,90.9,50,5,6,27,119,92,253,21,1,100.0,42.0,1.78,7,0,3.0,19.4,24.3,28.3,11,23,70.0,16,10.91,19.43,52.97,4.0,46.0,13,17,9,2.8,0.6,-0.2,44,52,29.0,,1,6.0,,,,,,0,0,,,,0,0,0
179162,599405,world_cup,2023 World Triathlon Cup Tangier,Tanger,Morocco,2023-10-01,2023,63,55,87.3,8,49,89.1,49,6,23,45,141,96,258,21,1,90.0,42.9,1.97,5,0,19.0,13.9,20.0,26.5,6,20,90.9,5,12.47,24.57,47.8,109.0,,3,7,8,6.0,1.3,-0.8,43,52,9.0,15.0,2,108.0,,,,,,0,0,,,,0,0,0
170132,582708,wtcs,2023 World Triathlon Championship Finals Pontevedra,Pontevedra,Spain,2023-09-22,2023,65,61,93.8,4,61,100.0,61,0,0,55,160,105,432,24,1,90.0,39.3,2.03,6,0,6.0,14.1,21.6,33.3,10,34,90.0,12,14.55,29.59,83.38,,50.0,8,15,7,3.6,1.3,-1.0,48,61,11.0,1.0,3,7.0,,,,,,0,0,,,,0,0,0
173583,584169,continental_cup,2023 Americas Triathlon Cup Manta,"Manta, Ecuador",Ecuador,2023-09-16,2023,32,31,96.9,1,21,67.7,21,10,11,82,811,729,247,13,1,100.0,61.9,5.77,9,0,37.0,7.5,15.1,12.0,0,0,100.0,4,23.37,134.95,25.65,,480.0,1,1,10,-0.1,0.0,0.0,31,26,79.0,6.0,1,0.0,,,,,,0,0,,,,0,0,0
