event_id,prog_id,prog_name,event_class,event_title,event_venue,event_country,event_date,race_year,starters_count,finishers_count,dnf_count,finish_rate_pct,scorers_count,scoring_success_rate_pct,last_scoring_pos,zero_point_finishers,gap_1st_3rd_sec,gap_1st_10th_sec,gap_1st_30th_sec,gap_10th_30th_sec,gap_1st_last_scorer_sec,bike_pack1_size,winner_from_pack1_flag,top10_pack1_ratio_pct,scorers_pack1_ratio_pct,bike_expansion_ratio,bike_front_pack_retention,bike_solo_breakaway,swim_winner_deficit,swim_avg_pos_top10,swim_avg_pos_top30,swim_avg_pos_scorers,swim_weak_survivors_top30,swim_weak_scorers_count,swim_leader_survival_rate,swim_front_survivors,swim_dispersion_top30,bike_off_dispersion_top30,bike_off_dispersion_scorers,bike_gap_1st_10th,bike_gap_1st_30th,bike_move_up_count_top30,bike_move_up_count_scorers,run_dominance_top10,run_positions_gained_top10,run_positions_gained_top30,run_positions_gained_scorers,run_slowest_rank_top30,run_slowest_rank_scorers,run_gap_1st_10th,run_dominance_sec,run_winner_rank,run_fastest_deficit,run_time_volatility_top30,rank_winner,rank_avg_top3,rank_avg_top10,rank_avg_top30,rank_avg_scorers,rank_upset_count_top30,rank_upset_count_scorers,rank_correlation,rank_volatility_top10,rank_volatility_scorers,rank_overperformers_top20,rank_winner_is_top_ranked,rank_podium_is_top_ranked
194854,674111,Elite Men,world_cup,2025 World Triathlon Cup Chengdu,Chengdu,China,2025-05-10,2025,56,51,5,91.1,49,96.1,49,2,5,31,136,105,444,2,0,0.0,4.1,0.37,4,0,77.0,23.4,21.3,25.2,9,18,70.0,3,26.64,9.79,51.37,53.0,,10,13,10,11.1,2.4,-1.6,33,51,33.0,3.0,1,0.0,43.35,57,88.3,134.4,118.3,151.6,30,48,0.19669277371590416,92.3,140.9,20,0,0
194441,673823,Elite Women,continental_cup,2025 Africa Triathlon Cup Tipaza,C.E.T Complexe touristique,Algeria,2025-05-10,2025,15,12,3,80.0,10,83.3,10,2,46,270,,,270,2,1,20.0,20.0,6.6,9,0,0.0,6.0,7.0,6.0,0,0,90.0,7,18.57,122.62,63.47,123.0,,0,0,9,0.2,-0.1,0.2,12,11,162.0,10.0,1,0.0,66.25,106,218.3,301.8,315.7,301.8,11,9,0.63550718000211115,160.0,160.0,11,1,1
194722,674156,Elite Women,continental_cup,2025 Asia Triathlon Cup Subic Bay,Subic Bay Freeport Zone,Philippines,2025-05-03,2025,23,20,3,87.0,12,60.0,12,8,87,455,,,593,1,0,10.0,8.3,3.42,9,0,1.0,6.5,10.6,6.6,0,0,100.0,10,86.33,295.1,130.56,172.0,,0,0,8,0.2,-0.2,0.2,20,15,303.0,21.0,1,0.0,315.95,56,93.3,230.3,299.7,237.3,17,12,0.57044616995942365,199.3,181.2,17,1,1
194722,674154,Elite Men,continental_cup,2025 Asia Triathlon Cup Subic Bay,Subic Bay Freeport Zone,Philippines,2025-05-03,2025,47,46,1,97.9,27,58.7,27,19,51,176,674,498,514,3,1,20.0,11.1,2.48,6,0,0.0,13.9,16.8,15.6,4,2,100.0,3,35.4,87.71,54.32,106.0,338.0,6,6,9,5.5,0.2,0.0,37,35,77.0,56.0,4,106.0,148.27,151,116.0,232.3,422.6,422.3,27,25,0.54968799276302593,139.6,230.8,18,0,0
194904,674212,Elite Men,continental_cup,2025 Asia Triathlon Cup and South Asian Championships Pokhara,Pokhara ,Nepal,2025-04-26,2025,30,18,12,60.0,8,44.4,8,10,17,274,,,246,7,1,70.0,87.5,2.89,9,0,33.0,5.8,10.1,5.4,0,0,91.7,2,58.46,169.08,32.92,177.0,,0,0,10,0.0,-0.1,-0.1,18,10,108.0,15.0,1,0.0,90.16,291,277.0,378.2,377.5,333.0,13,8,0.24452027652067354,212.7,175.7,13,0,0
194904,674213,Elite Women,continental_cup,2025 Asia Triathlon Cup and South Asian Championships Pokhara,Pokhara ,Nepal,2025-04-26,2025,16,9,7,56.3,8,88.9,8,1,88,,,,260,3,1,33.3,37.5,1.97,9,0,22.0,4.8,4.8,4.4,0,0,90.0,2,29.47,58.03,60.2,,,0,0,9,-0.3,-0.3,0.1,9,8,,12.0,1,0.0,74.22,144,156.3,278.3,278.3,278.3,7,7,0.7256121798634757,185.7,185.7,7,0,0
194721,673697,Elite Men,continental_cup,2025 Asia Triathlon Cup Dexing,Dexing,China,2025-04-19,2025,69,59,10,85.5,31,52.5,31,28,24,125,507,382,520,2,0,20.0,6.5,2.78,8,0,61.0,18.9,24.7,25.2,12,13,60.0,6,32.3,89.71,93.0,,250.0,16,16,9,0.3,0.5,0.7,37,37,164.0,19.0,1,0.0,98.31,150,204.7,220.5,372.0,389.6,28,29,0.62027097281920529,102.5,258.2,20,0,0
194721,673698,Elite Women,continental_cup,2025 Asia Triathlon Cup Dexing,Dexing,China,2025-04-19,2025,28,19,9,67.9,15,78.9,15,4,36,350,,,558,8,0,70.0,46.7,4.01,10,0,45.0,9.4,11.8,11.3,0,0,80.0,1,44.3,177.46,132.72,262.0,,1,1,8,-0.4,-0.2,0.1,19,15,199.0,120.0,1,0.0,226.78,229,203.7,196.2,224.4,227.7,15,14,0.2817218495790017,112.3,122.0,15,0,1
194863,673290,Elite Men,continental_cup,2025 Americas Triathlon Cup and South Americas Triathlon Championships Santiago,"Piedra Roja, Colina",Chile,2025-04-05,2025,54,44,10,81.5,34,77.3,34,10,25,80,174,94,250,37,1,100.0,97.1,0.79,6,0,22.0,20.7,20.8,21.0,7,9,72.7,3,11.08,8.76,8.64,5.0,,10,11,9,4.1,1.5,0.7,32,39,78.0,7.0,1,0.0,42.7,78,113.3,216.9,315.5,344.4,27,30,0.6348243641837964,128.1,190.2,19,0,0
194948,674773,Elite Women,world_cup,2025 Supertri E World Triathlon Championships London,London Aquatics Centre in Queen Elizabeth Olympic Park,Great Britain,2025-04-05,2025,27,27,0,100.0,26,96.3,27,1,81,203,,,189,0,0,0.0,0.0,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,2,21.0,41.9,132.1,135.6,25,24,0.74350812857498538,27.4,111.9,19,0,2
194863,673291,Elite Women,continental_cup,2025 Americas Triathlon Cup and South Americas Triathlon Championships Santiago,"Piedra Roja, Colina",Chile,2025-04-05,2025,30,28,2,93.3,22,78.6,22,6,41,116,,,278,8,1,50.0,36.4,4.25,7,0,18.0,11.0,14.7,12.4,0,0,100.0,2,28.37,120.52,51.75,46.0,,1,1,8,2.9,-0.1,0.3,28,27,59.0,11.0,2,12.0,62.38,61,250.3,219.5,313.6,295.4,24,22,0.46062465193043972,199.2,199.0,20,0,2
194948,674772,Elite Men,world_cup,2025 Supertri E World Triathlon Championships London,London Aquatics Centre in Queen Elizabeth Olympic Park,Great Britain,2025-04-05,2025,30,30,0,100.0,30,100.0,30,0,20,169,-544,-713,169,0,0,0.0,0.0,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,37,73.0,197.7,232.5,232.5,29,29,0.40567764946249407,164.9,192.7,20,0,0
194252,671757,Elite Men,continental_cup,2025 Europe Triathlon Cup Quarteira,Quarteira,Portugal,2025-03-29,2025,70,66,4,94.3,59,89.4,59,7,11,45,174,129,472,2,0,10.0,3.4,2.14,6,0,31.0,21.1,21.6,31.2,8,30,80.0,20,11.12,23.81,63.7,,,9,13,9,3.7,2.7,-0.2,38,63,50.0,8.0,1,0.0,50.81,22,216.3,224.6,267.8,310.5,29,56,0.44324739331962815,199.3,211.8,20,0,0
194252,671758,Elite Women,continental_cup,2025 Europe Triathlon Cup Quarteira,Quarteira,Portugal,2025-03-29,2025,50,39,11,78.0,30,76.9,30,9,79,219,538,319,538,4,1,40.0,13.3,2.8,8,0,0.0,11.3,17.4,17.4,6,6,90.0,4,30.51,85.54,85.54,,350.0,3,3,9,2.4,-0.4,-0.4,36,36,218.0,9.0,2,87.0,110.69,355,186.0,149.7,212.8,212.8,30,30,0.48811504601182537,126.7,129.4,20,0,0
194862,672521,Elite Women,continental_cup,2025 Americas Triathlon Cup Miami,Homestead Miami Speedway,United States,2025-03-28,2025,66,61,5,92.4,48,78.7,48,13,14,47,127,80,259,49,1,100.0,93.8,1.36,2,0,12.0,16.9,21.9,26.3,10,19,90.9,13,12.9,17.48,26.83,4.0,9.0,9,13,9,11.1,4.2,-0.3,32,55,46.0,4.0,1,0.0,37.48,12,90.3,128.6,280.9,353.8,27,39,0.63208695002864046,85.8,238.4,19,1,1
194862,672520,Elite Men,continental_cup,2025 Americas Triathlon Cup Miami,Homestead Miami Speedway,United States,2025-03-28,2025,58,47,11,81.0,33,70.2,33,14,20,49,189,140,230,5,0,20.0,15.2,1.58,4,0,10.0,15.2,20.4,21.0,9,10,81.8,13,16.95,26.8,43.84,,94.0,9,10,8,6.0,-0.7,-0.4,42,42,49.0,17.0,1,0.0,54.2,70,126.3,156.5,293.4,299.0,30,33,0.7042986624906149,55.2,185.2,20,0,0
194278,671751,Elite Women,continental_cup,2025 Africa Triathlon Cup Swakopmund,Swakopmund Mole ,Namibia,2025-03-22,2025,8,6,2,75.0,4,66.7,4,2,71,,,,100,4,1,66.7,100.0,2.64,6,0,4.0,4.5,4.5,3.0,0,0,75.0,4,82.39,217.62,2.38,,,0,0,6,0.0,0.0,0.0,6,4,,37.0,1,0.0,261.88,,,,,,0,0,,,,0,0,0
194278,671750,Elite Men,continental_cup,2025 Africa Triathlon Cup Swakopmund,Swakopmund Mole ,Namibia,2025-03-22,2025,12,12,0,100.0,6,50.0,6,6,30,449,,,165,4,1,40.0,66.7,4.42,9,0,0.0,5.5,6.5,3.7,0,0,100.0,4,30.27,133.63,37.9,,,0,0,9,0.1,-0.1,0.0,12,7,230.0,20.0,1,0.0,88.88,,,,,,0,0,,,,0,0,0
194861,672526,Elite Men,continental_cup,2025 Americas Triathlon Cup La Paz,"Kiosco del Malecon , La Paz B.C.S",Mexico,2025-03-22,2025,69,67,2,97.1,44,65.7,44,23,16,35,114,79,239,33,1,100.0,72.7,0.8,5,0,5.0,24.9,23.1,24.8,12,17,83.3,13,17.3,13.89,37.75,,18.0,8,10,10,8.1,1.3,0.4,37,53,24.0,,1,19.0,32.9,83,142.3,249.8,339.3,396.0,29,37,0.62103095484199633,137.5,237.1,19,0,0
194861,672527,Elite Women,continental_cup,2025 Americas Triathlon Cup La Paz,"Kiosco del Malecon , La Paz B.C.S",Mexico,2025-03-22,2025,51,41,10,80.4,17,41.5,17,24,70,186,436,250,277,6,1,60.0,35.3,4.41,8,0,42.0,15.1,23.9,18.1,7,1,30.0,0,15.76,69.58,55.58,50.0,205.0,13,5,8,1.5,0.1,2.3,39,23,70.0,51.0,1,0.0,82.6,199,195.3,289.1,408.4,321.6,23,16,0.70371539978178477,197.6,216.4,18,0,0
194250,671149,Elite Women,continental_cup,2025 Europe Triathlon Cup Melilla,Melilla,Spain,2025-03-16,2025,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
194250,671148,Elite Men,continental_cup,2025 Europe Triathlon Cup Melilla,Melilla,Spain,2025-03-16,2025,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
194276,671124,Elite Women,continental_cup,2025 Africa Triathlon Cup Troutbeck,Troutbeck Inn Resort,Zimbabwe,2025-03-08,2025,20,20,0,100.0,4,20.0,1,16,477,,,,0,0,0,0.0,0.0,4.41,3,1,0.0,8.1,8.1,1.0,0,0,100.0,2,43.26,190.78,0.0,,,0,0,3,5.3,5.3,0.0,17,1,,,1,0.0,99.76,22,140.7,208.2,208.2,22.0,5,1,0.96681965434124717,118.0,0.0,5,1,1
194276,671123,Elite Men,continental_cup,2025 Africa Triathlon Cup Troutbeck,Troutbeck Inn Resort,Zimbabwe,2025-03-08,2025,14,14,0,100.0,7,50.0,7,7,27,375,,,172,1,1,10.0,14.3,5.65,10,1,0.0,5.5,7.5,4.1,0,0,100.0,2,34.23,193.57,20.16,248.0,,0,0,8,-0.1,-0.1,-0.1,14,11,133.0,3.0,3,52.0,83.18,173,159.3,261.3,311.2,205.0,11,6,0.640458400180709,228.5,95.1,11,0,0
194198,671116,Elite Women,world_cup,2025 World Triathlon Cup Napier,Ahuriri ,New Zealand,2025-02-23,2025,26,26,0,100.0,24,92.3,24,2,9,81,,,231,7,1,50.0,29.2,4.33,8,0,5.0,10.2,12.9,11.9,0,0,100.0,7,16.31,70.67,57.11,,,0,0,8,1.2,-0.4,-0.1,26,24,11.0,5.0,8,148.0,49.98,138,84.7,70.3,135.0,112.5,26,24,0.64245667090678393,36.9,81.2,20,0,0
194198,671115,Elite Men,world_cup,2025 World Triathlon Cup Napier,Ahuriri ,New Zealand,2025-02-23,2025,35,34,1,97.1,32,94.1,32,2,3,31,178,147,237,31,1,100.0,96.9,2.13,7,0,3.0,14.1,16.2,16.8,3,4,100.0,18,8.64,18.37,17.79,4.0,14.0,6,7,9,4.6,-0.1,-1.1,32,34,27.0,6.0,2,11.0,49.8,195,103.0,78.2,167.9,187.6,29,31,0.628909383542909,66.5,149.5,19,0,0
194719,672511,Elite Men,continental_cup,2025 Asia Triathlon Cup Putrajaya,Putrajaya,Malaysia,2025-02-22,2025,65,59,6,90.8,26,44.1,26,33,62,146,273,127,251,9,1,90.0,34.6,2.82,9,0,10.0,8.5,17.8,15.2,6,3,100.0,12,20.47,57.8,53.8,105.0,122.0,4,4,5,1.3,0.8,1.1,36,32,28.0,28.0,1,0.0,40.33,192,170.3,165.0,329.4,284.7,29,25,0.76171491675921421,71.3,144.1,20,0,0
194719,672512,Elite Women,continental_cup,2025 Asia Triathlon Cup Putrajaya,Putrajaya,Malaysia,2025-02-22,2025,46,43,3,93.5,29,67.4,29,14,16,83,349,266,295,17,1,100.0,58.6,2.24,7,0,47.0,14.1,17.4,17.8,4,4,90.0,3,25.2,56.37,56.99,12.0,177.0,3,3,7,1.9,-0.2,0.1,33,30,73.0,2.0,1,0.0,68.22,175,171.7,187.9,274.6,274.6,23,23,0.64305323029092121,58.2,141.7,19,0,0
194757,672501,Elite Men,continental_cup,2025 Asia Triathlon Cup Chennai,"INS Adyar, Chennai",India,2025-02-16,2025,35,34,1,97.1,22,64.7,22,12,19,58,546,488,227,19,1,90.0,86.4,3.22,4,0,23.0,8.7,15.4,11.2,1,0,100.0,3,32.21,103.59,28.17,,324.0,3,3,8,4.7,-1.1,-1.1,32,28,59.0,5.0,1,0.0,74.22,362,350.7,300.4,417.4,405.6,21,20,0.68154512103643927,117.7,181.2,19,0,0
194857,672506,Elite Men,continental_cup,2025 Americas Triathlon Cup La Habana,Copa Américas de Triatlón ,Cuba,2025-02-16,2025,27,25,2,92.6,20,80.0,20,5,57,115,,,254,7,1,50.0,35.0,4.18,6,0,13.0,11.0,12.9,12.3,0,0,100.0,8,29.18,122.08,39.18,80.0,,0,0,8,3.7,-0.5,-0.3,25,21,117.0,2.0,5,80.0,104.09,642,419.7,420.6,423.8,413.3,19,18,0.014790347297269343,149.8,175.6,18,0,0
194857,672507,Elite Women,continental_cup,2025 Americas Triathlon Cup La Habana,Copa Américas de Triatlón ,Cuba,2025-02-16,2025,13,13,0,100.0,8,61.5,8,5,35,467,,,194,8,1,80.0,100.0,11.1,9,0,40.0,5.3,6.5,5.0,0,0,100.0,2,13.58,150.81,4.2,179.0,,0,0,10,-0.1,-0.2,-0.3,13,8,197.0,8.0,1,0.0,111.32,203,109.3,218.9,233.7,186.6,11,8,0.59062007334897548,160.7,138.4,11,0,1
194757,672502,Elite Women,continental_cup,2025 Asia Triathlon Cup Chennai,"INS Adyar, Chennai",India,2025-02-16,2025,15,15,0,100.0,11,73.3,11,4,28,257,,,258,4,1,40.0,36.4,3.06,9,0,5.0,5.5,7.9,6.0,0,0,100.0,4,96.14,293.98,78.73,194.0,,0,0,9,0.2,0.0,0.1,15,11,71.0,18.0,3,84.0,158.69,235,307.7,418.1,418.1,418.1,9,9,0.40425401283740453,218.6,218.6,9,0,1
194195,671089,Elite Men,wtcs,2025 World Triathlon Championship Series Abu Dhabi,Abu Dhabi,United Arab Emirates,2025-02-15,2025,47,45,2,95.7,40,88.9,40,5,18,43,105,62,216,23,1,90.0,57.5,2.26,4,0,29.0,17.3,18.8,20.6,7,11,81.8,6,9.03,20.38,32.0,,51.0,6,7,6,7.9,0.4,-0.5,36,46,36.0,8.0,2,46.0,30.34,1,6.3,30.2,51.5,69.5,22,28,0.41972791176661284,24.2,79.6,16,1,1
194195,671090,Elite Women,wtcs,2025 World Triathlon Championship Series Abu Dhabi,Abu Dhabi,United Arab Emirates,2025-02-15,2025,41,39,2,95.1,37,94.9,37,2,2,33,139,106,261,29,1,100.0,78.4,1.85,6,0,22.0,13.2,16.0,18.6,1,6,91.7,2,8.67,16.07,28.73,,38.0,5,5,10,3.3,0.3,-0.9,33,38,32.0,,3,6.0,35.03,4,13.7,21.8,49.3,69.5,26,32,0.64044002659464749,34.0,75.8,17,0,0
184664,635354,Elite Men,continental_cup,2024 Asia Triathlon Cup Shenzhen,Shenzhen,China,2024-11-30,2024,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
184664,635355,Elite Women,continental_cup,2024 Asia Triathlon Cup Shenzhen,Shenzhen,China,2024-11-30,2024,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
184717,635339,Elite Women,continental_cup,2024 Africa Triathlon Cup Kilifi,Kilifi,Kenya,2024-11-24,2024,8,8,0,100.0,2,25.0,2,6,368,,,,249,2,1,25.0,50.0,2.55,8,1,0.0,4.5,4.5,1.5,0,0,100.0,1,355.01,905.45,147.79,,,0,0,8,-0.1,-0.1,0.0,8,2,,40.0,1,0.0,735.77,,,,,,0,0,,,,0,0,0
184717,635338,Elite Men,continental_cup,2024 Africa Triathlon Cup Kilifi,Kilifi,Kenya,2024-11-24,2024,19,17,2,89.5,5,29.4,5,12,,,,,,1,0,10.0,20.0,3.01,5,1,,4.7,8.4,1.5,0,0,90.0,2,156.13,469.25,9.9,,,0,0,9,-3.0,-3.0,,17,5,376.0,42.0,1,0.0,288.03,,,,,,0,0,,,,0,0,0
184820,635362,Elite Men,continental_cup,2024 Americas Triathlon Cup Manta,Manta,Ecuador,2024-11-17,2024,33,28,5,84.8,20,71.4,20,8,20,138,,,231,8,1,70.0,40.0,4.48,9,0,1.0,6.5,14.3,11.3,1,0,100.0,15,21.84,97.91,48.23,97.0,,0,0,8,0.4,-0.5,0.2,28,25,48.0,11.0,1,0.0,67.43,,,,,,0,0,,,,0,0,0
184820,635364,Elite Women,continental_cup,2024 Americas Triathlon Cup Manta,Manta,Ecuador,2024-11-17,2024,9,9,0,100.0,4,44.4,4,5,83,,,,258,4,1,44.4,100.0,9.28,9,0,18.0,5.0,5.0,2.5,0,0,100.0,1,22.05,204.54,5.12,,,0,0,9,-0.1,-0.1,0.0,9,5,,1.0,2,3.0,168.73,,,,,,0,0,,,,0,0,0
183776,635206,Elite Women,world_cup,2024 World Triathlon Cup Brasilia,Brasilia,Brazil,2024-11-09,2024,25,25,0,100.0,17,68.0,17,8,21,125,,,276,2,0,20.0,11.8,4.63,10,0,24.0,5.4,12.7,8.9,0,0,100.0,2,25.76,119.25,74.0,24.0,,0,0,7,-0.1,-0.2,0.1,25,18,116.0,8.0,1,0.0,92.91,,,,,,0,0,,,,0,0,0
183778,635372,Elite Women,world_cup,2024 World Triathlon Cup Miyazaki,Miyazaki,Japan,2024-11-09,2024,29,28,1,96.6,24,85.7,24,4,17,66,,,267,16,1,100.0,66.7,9.31,9,0,4.0,8.8,14.0,12.7,0,0,100.0,22,9.45,88.0,56.0,,,2,2,9,-0.1,-0.5,-0.2,28,24,76.0,14.0,1,0.0,57.58,,,,,,0,0,,,,0,0,0
183778,635371,Elite Men,world_cup,2024 World Triathlon Cup Miyazaki,Miyazaki,Japan,2024-11-09,2024,42,37,5,88.1,26,70.3,26,11,20,50,330,280,240,16,1,100.0,61.5,4.9,8,0,12.0,7.8,17.6,16.5,7,5,100.0,18,13.48,66.12,37.73,4.0,188.0,5,5,8,0.5,-0.2,-0.3,31,28,55.0,11.0,1,0.0,38.95,,,,,,0,0,,,,0,0,0
183776,635205,Elite Men,world_cup,2024 World Triathlon Cup Brasilia,Brasilia,Brazil,2024-11-09,2024,43,42,1,97.7,32,76.2,32,10,35,78,217,139,254,31,1,100.0,93.8,3.12,8,0,19.0,11.3,17.1,17.6,4,5,100.0,21,7.01,21.85,29.7,,24.0,6,6,10,1.0,0.4,0.2,37,39,66.0,32.0,1,0.0,49.49,,,,,,0,0,,,,0,0,0
184821,635381,Elite Men,continental_cup,2024 Americas Triathlon Premium Cup Viña del Mar,Viña del Mar,Chile,2024-11-03,2024,42,40,2,95.2,30,75.0,30,10,33,110,246,136,246,3,1,30.0,10.0,1.79,5,0,4.0,14.5,17.0,17.0,4,4,90.0,5,19.72,35.21,35.21,72.0,172.0,7,7,9,5.2,-0.6,-0.6,37,37,36.0,14.0,1,0.0,43.54,,,,,,0,0,,,,0,0,0
184821,635383,Elite Women,continental_cup,2024 Americas Triathlon Premium Cup Viña del Mar,Viña del Mar,Chile,2024-11-03,2024,27,23,4,85.2,14,60.9,14,9,38,185,,,234,5,1,50.0,35.7,3.41,10,0,4.0,8.2,13.3,8.6,0,0,80.0,5,34.23,116.72,45.9,100.0,,0,0,8,0.1,-0.2,-0.2,23,19,183.0,1.0,2,3.0,82.78,,,,,,0,0,,,,0,0,0
183777,635391,Elite Men,world_cup,2024 World Triathlon Cup Vina del Mar,Vina del Mar,Chile,2024-11-02,2024,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
184663,635387,Elite Women,continental_cup,2024 Asia Triathlon Cup Kota Kinabalu,Kota Kinabalu,Malaysia,2024-11-02,2024,17,17,0,100.0,12,70.6,12,5,30,197,,,245,6,1,60.0,50.0,5.98,10,0,3.0,5.8,8.8,6.4,0,0,100.0,7,27.54,164.64,27.47,55.0,,0,0,10,0.2,-0.1,0.0,17,13,148.0,21.0,1,0.0,95.43,,,,,,0,0,,,,0,0,0
183777,635392,Elite Women,world_cup,2024 World Triathlon Cup Vina del Mar,Vina del Mar,Chile,2024-11-02,2024,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
184663,635386,Elite Men,continental_cup,2024 Asia Triathlon Cup Kota Kinabalu,Kota Kinabalu,Malaysia,2024-11-02,2024,40,40,0,100.0,26,65.0,26,14,19,60,309,249,237,7,1,70.0,26.9,2.97,7,0,3.0,6.4,15.7,13.8,2,1,100.0,10,16.19,48.01,40.23,67.0,,3,3,6,2.1,-0.4,-0.3,35,33,59.0,7.0,5,72.0,60.98,,,,,,0,0,,,,0,0,0
184452,635199,Elite Men,continental_cup,2024 Europe Triathlon Cup Alanya,Alanya,Türkiye,2024-10-27,2024,70,67,3,95.7,60,89.6,60,7,7,22,60,38,231,54,1,100.0,86.7,0.36,4,0,28.0,15.4,26.4,32.1,13,32,70.0,16,10.7,3.83,30.61,5.0,,15,25,9,17.3,7.5,-1.1,30,62,14.0,1.0,1,0.0,17.74,,,,,,0,0,,,,0,0,0
184452,635200,Elite Women,continental_cup,2024 Europe Triathlon Cup Alanya,Alanya,Türkiye,2024-10-27,2024,44,42,2,95.5,35,83.3,35,7,15,80,226,146,265,10,1,100.0,28.6,2.88,10,0,8.0,6.1,17.4,18.2,6,6,100.0,12,18.37,52.96,53.44,,141.0,3,3,5,-0.2,0.9,0.1,36,38,75.0,3.0,1,0.0,36.28,,,,,,0,0,,,,0,0,0
184661,635174,Elite Men,continental_cup,2024 Asia Triathlon Cup Wuxi,Wuxi,China,2024-10-26,2024,58,58,0,100.0,37,63.8,37,21,5,25,174,149,257,22,1,100.0,56.8,3.86,8,0,38.0,20.0,21.2,22.5,7,10,80.0,9,12.15,46.85,52.47,5.0,,10,10,9,2.9,0.5,0.7,41,43,24.0,2.0,1,0.0,36.76,,,,,,0,0,,,,0,0,0
184661,635175,Elite Women,continental_cup,2024 Asia Triathlon Cup Wuxi,Wuxi,China,2024-10-26,2024,33,30,3,90.9,19,63.3,19,11,64,173,665,492,284,14,1,100.0,73.7,3.77,8,0,29.0,8.2,15.7,10.2,2,0,100.0,7,34.71,130.96,49.2,5.0,385.0,1,1,8,0.9,-0.3,0.1,30,27,167.0,23.0,1,0.0,81.79,,,,,,0,0,,,,0,0,0
185646,631879,Elite Women,world_cup,2024 World Triathlon Cup Tongyeong,Tongyeong,"Korea, South",2024-10-26,2024,36,25,11,69.4,25,100.0,25,0,35,165,,,560,6,1,30.0,20.0,2.21,5,0,5.0,13.3,15.6,15.6,0,0,81.8,4,21.61,47.65,47.65,1277.0,,6,6,10,6.2,-0.8,-0.8,25,25,35.0,9.0,4,132.0,118.58,,,,,,0,0,,,,0,0,0
184662,635195,Elite Women,continental_cup,2024 Asia Triathlon Cup Xiamen,Xiamen,China,2024-10-26,2024,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
184662,635194,Elite Men,continental_cup,2024 Asia Triathlon Cup Xiamen,Xiamen,China,2024-10-26,2024,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
185646,631878,Elite Men,world_cup,2024 World Triathlon Cup Tongyeong,Tongyeong,"Korea, South",2024-10-26,2024,49,35,14,71.4,33,94.3,33,2,72,151,388,237,498,2,1,20.0,6.1,1.91,5,0,1.0,21.8,20.5,20.4,7,8,72.7,8,24.67,47.19,45.2,,,9,10,8,5.8,-0.0,-0.6,31,34,39.0,29.0,15,184.0,74.9,,,,,,0,0,,,,0,0,0
184713,635179,Elite Men,continental_cup,2024 Africa Triathlon Cup La Perle de Lac Tunis,La Perle de Lac Tunis,Tunisia,2024-10-20,2024,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
184713,635180,Elite Women,continental_cup,2024 Africa Triathlon Cup La Perle de Lac Tunis,La Perle de Lac Tunis,Tunisia,2024-10-20,2024,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
183767,635630,Elite Men,wtcs,2024 World Triathlon Championship Finals Torremolinos-Andalucia,Torremolinos,Spain,2024-10-17,2024,59,49,10,83.1,47,95.9,47,2,88,129,289,160,420,6,1,40.0,12.8,5.09,7,0,13.0,19.2,17.9,26.4,5,20,83.3,25,8.7,44.28,70.61,249.0,,7,12,7,4.8,0.3,-0.9,44,49,42.0,30.0,3,172.0,58.36,,,,,,0,0,,,,0,0,0
183767,635528,Elite Women,wtcs,2024 World Triathlon Championship Finals Torremolinos-Andalucia,Torremolinos,Spain,2024-10-17,2024,48,45,3,93.8,39,86.7,39,6,50,111,297,186,525,14,1,80.0,35.9,2.65,6,0,15.0,12.6,17.7,20.8,4,11,90.9,10,18.32,48.59,72.33,7.0,97.0,5,5,7,2.6,-0.4,-0.3,37,42,110.0,2.0,1,0.0,63.5,,,,,,0,0,,,,0,0,0
